,fileName,plantStatus,plantHeight
420,imaging_lens_position_7.0_cam_0_1732746602.jpg,True,623
421,imaging_lens_position_7.0_cam_0_1731457802.jpg,False,0
422,imaging_lens_position_7.0_cam_0_1731961802.jpg,True,147
423,imaging_lens_position_7.0_cam_0_1733005802.jpg,True,840
424,imaging_lens_position_7.0_cam_0_1732350602.jpg,True,498
425,imaging_lens_position_7.0_cam_0_1731821402.jpg,True,126
426,imaging_lens_position_7.0_cam_0_1733031002.jpg,True,1443
427,imaging_lens_position_7.0_cam_0_1732210202.jpg,True,176
428,imaging_lens_position_7.0_cam_0_1732228202.jpg,True,189
429,imaging_lens_position_7.0_cam_0_1732019402.jpg,True,121
430,imaging_lens_position_7.0_cam_0_1732732202.jpg,True,843
431,imaging_lens_position_7.0_cam_0_1731177002.jpg,False,0
432,imaging_lens_position_7.0_cam_0_1731461402.jpg,False,0
433,imaging_lens_position_7.0_cam_0_1733153402.jpg,True,794
434,imaging_lens_position_7.0_cam_0_1732116602.jpg,True,165
435,imaging_lens_position_7.0_cam_0_1731695402.jpg,False,0
436,imaging_lens_position_7.0_cam_0_1732059002.jpg,True,154
437,imaging_lens_position_7.0_cam_0_1732357802.jpg,True,475
438,imaging_lens_position_7.0_cam_0_1731868202.jpg,True,149
439,imaging_lens_position_7.0_cam_0_1732221002.jpg,True,112
440,imaging_lens_position_7.0_cam_0_1733261402.jpg,True,1629
441,imaging_lens_position_7.0_cam_0_1733178602.jpg,True,839
442,imaging_lens_position_7.0_cam_0_1733020202.jpg,True,888
443,imaging_lens_position_7.0_cam_0_1732113002.jpg,True,164
444,imaging_lens_position_7.0_cam_0_1731342602.jpg,False,0
445,imaging_lens_position_7.0_cam_0_1731828602.jpg,True,174
446,imaging_lens_position_7.0_cam_0_1731609002.jpg,False,0
447,imaging_lens_position_7.0_cam_0_1732473002.jpg,True,197
448,imaging_lens_position_7.0_cam_0_1731709802.jpg,False,0
449,imaging_lens_position_7.0_cam_0_1731612602.jpg,False,0
450,imaging_lens_position_7.0_cam_0_1730554202.jpg,True,2579
451,imaging_lens_position_7.0_cam_0_1732660202.jpg,True,186
452,imaging_lens_position_7.0_cam_0_1733074202.jpg,True,911
453,imaging_lens_position_7.0_cam_0_1732383002.jpg,True,445
454,imaging_lens_position_7.0_cam_0_1732329002.jpg,True,348
455,imaging_lens_position_7.0_cam_0_1732545002.jpg,True,193
456,imaging_lens_position_7.0_cam_0_1733182202.jpg,True,1602
457,imaging_lens_position_7.0_cam_0_1733063402.jpg,True,918
458,imaging_lens_position_7.0_cam_0_1732757402.jpg,True,629
459,imaging_lens_position_7.0_cam_0_1732343402.jpg,True,240
460,imaging_lens_position_7.0_cam_0_1732656602.jpg,True,172
461,imaging_lens_position_7.0_cam_0_1733196602.jpg,True,1601
462,imaging_lens_position_7.0_cam_0_1732037402.jpg,True,102
463,imaging_lens_position_7.0_cam_0_1731234602.jpg,False,0
464,imaging_lens_position_7.0_cam_0_1731137402.jpg,False,0
465,imaging_lens_position_7.0_cam_0_1732807802.jpg,True,833
466,imaging_lens_position_7.0_cam_0_1732523402.jpg,True,529
467,imaging_lens_position_7.0_cam_0_1731486602.jpg,False,0
468,imaging_lens_position_7.0_cam_0_1732537802.jpg,True,647
469,imaging_lens_position_7.0_cam_0_1733225402.jpg,True,1460
470,imaging_lens_position_7.0_cam_0_1732217402.jpg,True,130
471,imaging_lens_position_7.0_cam_0_1731083402.jpg,False,0
472,imaging_lens_position_7.0_cam_0_1732638602.jpg,True,814
473,imaging_lens_position_7.0_cam_0_1732685402.jpg,True,172
474,imaging_lens_position_7.0_cam_0_1732627802.jpg,True,809
475,imaging_lens_position_7.0_cam_0_1731018602.jpg,False,0
476,imaging_lens_position_7.0_cam_0_1731547802.jpg,False,0
477,imaging_lens_position_7.0_cam_0_1733067002.jpg,True,1365
478,imaging_lens_position_7.0_cam_0_1731321002.jpg,False,0
479,imaging_lens_position_7.0_cam_0_1731439802.jpg,False,0
480,imaging_lens_position_7.0_cam_0_1731756602.jpg,False,0
481,imaging_lens_position_7.0_cam_0_1732246202.jpg,True,198
482,imaging_lens_position_7.0_cam_0_1733088602.jpg,True,873
483,imaging_lens_position_7.0_cam_0_1731882602.jpg,True,158
484,imaging_lens_position_7.0_cam_0_1732138202.jpg,True,180
485,imaging_lens_position_7.0_cam_0_1732937402.jpg,True,199
486,imaging_lens_position_7.0_cam_0_1731987002.jpg,True,193
487,imaging_lens_position_7.0_cam_0_1732692602.jpg,True,528
488,imaging_lens_position_7.0_cam_0_1731706202.jpg,False,0
489,imaging_lens_position_7.0_cam_0_1732361402.jpg,True,447
490,imaging_lens_position_7.0_cam_0_1732624202.jpg,True,194
491,imaging_lens_position_7.0_cam_0_1731673802.jpg,False,0
492,imaging_lens_position_7.0_cam_0_1731371402.jpg,False,0
493,imaging_lens_position_7.0_cam_0_1730496602.jpg,True,2478
494,imaging_lens_position_7.0_cam_0_1731252602.jpg,False,0
495,imaging_lens_position_7.0_cam_0_1732843802.jpg,True,221
496,imaging_lens_position_7.0_cam_0_1732080602.jpg,True,170
497,imaging_lens_position_7.0_cam_0_1732498202.jpg,True,521
498,imaging_lens_position_7.0_cam_0_1731396602.jpg,False,0
499,imaging_lens_position_7.0_cam_0_1731951002.jpg,True,139
500,imaging_lens_position_7.0_cam_0_1731958235.jpg,True,144
501,imaging_lens_position_7.0_cam_0_1732912202.jpg,True,208
502,imaging_lens_position_7.0_cam_0_1732181402.jpg,True,162
503,imaging_lens_position_7.0_cam_0_1732613402.jpg,True,849
504,imaging_lens_position_7.0_cam_0_1733283002.jpg,True,1759
505,imaging_lens_position_7.0_cam_0_1733002202.jpg,True,191
506,imaging_lens_position_7.0_cam_0_1731796202.jpg,True,144
507,imaging_lens_position_7.0_cam_0_1733113802.jpg,True,766
508,imaging_lens_position_7.0_cam_0_1732869002.jpg,True,608
509,imaging_lens_position_7.0_cam_0_1732768202.jpg,True,225
510,imaging_lens_position_7.0_cam_0_1731670202.jpg,False,0
511,imaging_lens_position_7.0_cam_0_1731349802.jpg,False,0
512,imaging_lens_position_7.0_cam_0_1731209402.jpg,False,0
513,imaging_lens_position_7.0_cam_0_1731310202.jpg,False,0
514,imaging_lens_position_7.0_cam_0_1731306602.jpg,False,0
515,imaging_lens_position_7.0_cam_0_1732980602.jpg,True,660
516,imaging_lens_position_7.0_cam_0_1731389402.jpg,False,0
517,imaging_lens_position_7.0_cam_0_1732797002.jpg,True,832
518,imaging_lens_position_7.0_cam_0_1732969802.jpg,True,645
519,imaging_lens_position_7.0_cam_0_1732026602.jpg,True,121
520,imaging_lens_position_7.0_cam_0_1731652202.jpg,False,0
521,imaging_lens_position_7.0_cam_0_1732332602.jpg,True,204
522,imaging_lens_position_7.0_cam_0_1733059802.jpg,True,918
523,imaging_lens_position_7.0_cam_0_1731245402.jpg,False,0
524,imaging_lens_position_7.0_cam_0_1732257002.jpg,True,194
525,imaging_lens_position_7.0_cam_0_1731393002.jpg,False,0
526,imaging_lens_position_7.0_cam_0_1731504602.jpg,False,0
527,imaging_lens_position_7.0_cam_0_1732811402.jpg,True,910
528,imaging_lens_position_7.0_cam_0_1731058202.jpg,False,0
529,imaging_lens_position_7.0_cam_0_1731259802.jpg,False,0
530,imaging_lens_position_7.0_cam_0_1733092202.jpg,True,868
531,imaging_lens_position_7.0_cam_0_1731418202.jpg,False,0
532,imaging_lens_position_7.0_cam_0_1732635002.jpg,True,197
533,imaging_lens_position_7.0_cam_0_1732829402.jpg,True,205
534,imaging_lens_position_7.0_cam_0_1731025802.jpg,False,0
535,imaging_lens_position_7.0_cam_0_1731522602.jpg,False,0
536,imaging_lens_position_7.0_cam_0_1731983402.jpg,True,143
537,imaging_lens_position_7.0_cam_0_1732491002.jpg,True,551
538,imaging_lens_position_7.0_cam_0_1732566602.jpg,True,199
539,imaging_lens_position_7.0_cam_0_1731076202.jpg,False,0
540,imaging_lens_position_7.0_cam_0_1732591802.jpg,True,190
541,imaging_lens_position_7.0_cam_0_1731281402.jpg,False,0
542,imaging_lens_position_7.0_cam_0_1732534202.jpg,True,209
543,imaging_lens_position_7.0_cam_0_1732800602.jpg,True,857
544,imaging_lens_position_7.0_cam_0_1732552202.jpg,True,553
545,imaging_lens_position_7.0_cam_0_1733016602.jpg,True,876
546,imaging_lens_position_7.0_cam_0_1733167802.jpg,True,1379
547,imaging_lens_position_7.0_cam_0_1732671002.jpg,True,403
548,imaging_lens_position_7.0_cam_0_1732296602.jpg,True,382
549,imaging_lens_position_7.0_cam_0_1732365002.jpg,True,436
550,imaging_lens_position_7.0_cam_0_1731684602.jpg,False,0
551,imaging_lens_position_7.0_cam_0_1731303002.jpg,False,0
552,imaging_lens_position_7.0_cam_0_1732433402.jpg,True,182
553,imaging_lens_position_7.0_cam_0_1732131002.jpg,True,156
554,imaging_lens_position_7.0_cam_0_1732249802.jpg,True,201
555,imaging_lens_position_7.0_cam_0_1732941002.jpg,True,178
556,imaging_lens_position_7.0_cam_0_1732933802.jpg,True,198
557,imaging_lens_position_7.0_cam_0_1732764602.jpg,True,226
558,imaging_lens_position_7.0_cam_0_1732174202.jpg,True,243
559,imaging_lens_position_7.0_cam_0_1731825002.jpg,True,127
560,imaging_lens_position_7.0_cam_0_1731889802.jpg,True,158
561,imaging_lens_position_7.0_cam_0_1732653002.jpg,True,179
562,imaging_lens_position_7.0_cam_0_1733247002.jpg,True,1426
563,imaging_lens_position_7.0_cam_0_1733272202.jpg,True,1729
564,imaging_lens_position_7.0_cam_0_1733081402.jpg,True,929
565,imaging_lens_position_7.0_cam_0_1732289402.jpg,True,189
566,imaging_lens_position_7.0_cam_0_1731385802.jpg,False,0
567,imaging_lens_position_7.0_cam_0_1732242602.jpg,True,190
568,imaging_lens_position_7.0_cam_0_1731202202.jpg,False,0
569,imaging_lens_position_7.0_cam_0_1731727802.jpg,False,0
570,imaging_lens_position_7.0_cam_0_1733193002.jpg,True,1621
571,imaging_lens_position_7.0_cam_0_1731007802.jpg,False,0
572,imaging_lens_position_7.0_cam_0_1733200202.jpg,True,1601
573,imaging_lens_position_7.0_cam_0_1730520171.jpg,True,2543
574,imaging_lens_position_7.0_cam_0_1732987802.jpg,True,672
575,imaging_lens_position_7.0_cam_0_1731220202.jpg,False,0
576,imaging_lens_position_7.0_cam_0_1732750202.jpg,True,574
577,imaging_lens_position_7.0_cam_0_1732599002.jpg,True,212
578,imaging_lens_position_7.0_cam_0_1732480202.jpg,True,524
579,imaging_lens_position_7.0_cam_0_1731601802.jpg,False,0
580,imaging_lens_position_7.0_cam_0_1732069802.jpg,True,122
581,imaging_lens_position_7.0_cam_0_1732012202.jpg,True,101
582,imaging_lens_position_7.0_cam_0_1732141802.jpg,True,184
583,imaging_lens_position_7.0_cam_0_1732455002.jpg,True,165
584,imaging_lens_position_7.0_cam_0_1732462202.jpg,True,432
585,imaging_lens_position_7.0_cam_0_1731540602.jpg,False,0
586,imaging_lens_position_7.0_cam_0_1732091402.jpg,True,155
587,imaging_lens_position_7.0_cam_0_1732411802.jpg,True,498
588,imaging_lens_position_7.0_cam_0_1731573002.jpg,False,0
589,imaging_lens_position_7.0_cam_0_1731817802.jpg,True,137
590,imaging_lens_position_7.0_cam_0_1732847402.jpg,True,217
591,imaging_lens_position_7.0_cam_0_1732098602.jpg,True,160
592,imaging_lens_position_7.0_cam_0_1731277802.jpg,False,0
593,imaging_lens_position_7.0_cam_0_1732044602.jpg,True,106
594,imaging_lens_position_7.0_cam_0_1731594602.jpg,False,0
595,imaging_lens_position_7.0_cam_0_1732073402.jpg,True,214
596,imaging_lens_position_7.0_cam_0_1731929402.jpg,True,178
597,imaging_lens_position_7.0_cam_0_1732008602.jpg,True,122
598,imaging_lens_position_7.0_cam_0_1731472202.jpg,False,0
599,imaging_lens_position_7.0_cam_0_1731065402.jpg,False,0
600,imaging_lens_position_7.0_cam_0_1733023802.jpg,True,867
601,imaging_lens_position_7.0_cam_0_1731814202.jpg,True,108
602,imaging_lens_position_7.0_cam_0_1731036602.jpg,False,0
603,imaging_lens_position_7.0_cam_0_1733013002.jpg,True,836
604,imaging_lens_position_7.0_cam_0_1731713402.jpg,False,0
605,imaging_lens_position_7.0_cam_0_1731249002.jpg,False,0
606,imaging_lens_position_7.0_cam_0_1732696202.jpg,True,474
607,imaging_lens_position_7.0_cam_0_1731144602.jpg,False,0
608,imaging_lens_position_7.0_cam_0_1732051802.jpg,True,101
609,imaging_lens_position_7.0_cam_0_1732876202.jpg,True,520
610,imaging_lens_position_7.0_cam_0_1732300202.jpg,True,382
611,imaging_lens_position_7.0_cam_0_1732163402.jpg,True,242
612,imaging_lens_position_7.0_cam_0_1731054602.jpg,False,0
613,imaging_lens_position_7.0_cam_0_1731637802.jpg,False,0
614,imaging_lens_position_7.0_cam_0_1731317402.jpg,False,0
615,imaging_lens_position_7.0_cam_0_1731515402.jpg,False,0
616,imaging_lens_position_7.0_cam_0_1731677402.jpg,False,0
617,imaging_lens_position_7.0_cam_0_1732109402.jpg,True,164
618,imaging_lens_position_7.0_cam_0_1732973402.jpg,True,643
619,imaging_lens_position_7.0_cam_0_1732595402.jpg,True,190
620,imaging_lens_position_7.0_cam_0_1732771802.jpg,True,225
621,imaging_lens_position_7.0_cam_0_1733257802.jpg,True,1562
622,imaging_lens_position_7.0_cam_0_1731832202.jpg,True,176
623,imaging_lens_position_7.0_cam_0_1731295802.jpg,False,0
624,imaging_lens_position_7.0_cam_0_1733293802.jpg,True,1769
625,imaging_lens_position_7.0_cam_0_1731151802.jpg,False,0
626,imaging_lens_position_7.0_cam_0_1732354202.jpg,True,454
627,imaging_lens_position_7.0_cam_0_1732789802.jpg,True,752
628,imaging_lens_position_7.0_cam_0_1731922202.jpg,True,178
629,imaging_lens_position_7.0_cam_0_1731763802.jpg,False,0
630,imaging_lens_position_7.0_cam_0_1731033002.jpg,False,0
631,imaging_lens_position_7.0_cam_0_1731216602.jpg,False,0
632,imaging_lens_position_7.0_cam_0_1731241802.jpg,False,0
633,imaging_lens_position_7.0_cam_0_1733085002.jpg,True,919
634,imaging_lens_position_7.0_cam_0_1731785402.jpg,True,115
635,imaging_lens_position_7.0_cam_0_1732015802.jpg,True,103
636,imaging_lens_position_7.0_cam_0_1732224602.jpg,True,214
637,imaging_lens_position_7.0_cam_0_1731198602.jpg,False,0
638,imaging_lens_position_7.0_cam_0_1732307402.jpg,True,173
639,imaging_lens_position_7.0_cam_0_1731148202.jpg,False,0
640,imaging_lens_position_7.0_cam_0_1731623402.jpg,False,0
641,imaging_lens_position_7.0_cam_0_1732681802.jpg,True,655
642,imaging_lens_position_7.0_cam_0_1731022202.jpg,False,0
643,imaging_lens_position_7.0_cam_0_1731288602.jpg,False,0
